,Close,High,Low,Open,Volume
2025-01-02,10.23,10.23,9.0,9.0,41530492.0
2025-01-03,9.21,10.23,9.21,10.23,24482180.0
2025-01-06,8.29,8.62,8.29,8.38,4765400.0
2025-01-07,7.9,8.03,7.46,7.46,30492876.0
2025-01-08,8.22,8.5,7.66,7.81,25525328.0
2025-01-09,7.98,8.27,7.81,8.0,18676090.0
2025-01-10,7.6,8.06,7.5,8.06,18560600.0
2025-01-13,7.6,7.82,7.2,7.42,13550100.0
2025-01-14,7.99,8.02,7.64,7.64,13661103.0
2025-01-15,7.96,8.14,7.78,8.0,10770665.0
2025-01-16,8.18,8.44,7.91,7.96,15163450.0
2025-01-17,8.1,8.23,7.87,8.1,10638600.0
2025-01-20,8.27,8.45,7.96,8.19,10124100.0
2025-01-21,8.35,8.51,8.12,8.31,10735317.0
2025-01-22,8.04,8.35,8.0,8.35,8869800.0
2025-01-23,8.33,8.84,8.03,8.1,15751700.0
2025-01-24,8.17,8.38,8.04,8.12,10860462.0
2025-01-27,8.0,8.26,8.0,8.16,5802400.0
2025-02-05,7.95,8.1,7.88,8.08,4796300.0
2025-02-06,8.02,8.08,7.86,7.91,4913700.0
2025-02-07,8.31,8.49,8.0,8.0,9283970.0
2025-02-10,8.72,8.8,8.4,8.43,9454500.0
2025-02-11,8.65,8.88,8.5,8.82,6837800.0
2025-02-12,8.7,8.91,8.6,8.65,5780206.0
2025-02-13,8.59,8.75,8.53,8.69,4815900.0
2025-02-14,8.58,8.8,8.52,8.6,4698570.0
2025-02-17,8.85,8.95,8.4,8.58,7842550.0
2025-02-18,8.67,8.89,8.62,8.75,5878400.0
2025-02-19,8.76,8.88,8.62,8.62,5150500.0
2025-02-20,8.96,8.96,8.74,8.76,7195275.0
2025-02-21,9.2,9.25,8.67,8.97,10514600.0
2025-02-24,8.79,9.06,8.75,8.95,9763900.0
2025-02-25,8.84,9.06,8.68,8.77,7168346.0
2025-02-26,8.98,9.0,8.76,8.77,6145900.0
2025-02-27,9.04,9.3,8.9,8.91,15824500.0
2025-02-28,8.63,8.99,8.52,8.95,13413870.0
2025-03-03,8.63,8.77,8.5,8.58,6097795.0
2025-03-04,8.66,8.7,8.5,8.61,3864602.0
2025-03-05,8.67,8.96,8.6,8.72,7674700.0
2025-03-06,8.7,8.71,8.49,8.66,7895802.0
2025-03-07,8.73,8.83,8.65,8.65,6126200.0
2025-03-10,9.25,9.29,8.73,8.75,14405000.0
2025-03-11,9.32,9.36,9.1,9.1,9185400.0
2025-03-12,9.5,9.65,9.19,9.3,9152178.0
2025-03-13,9.37,9.55,9.23,9.55,5487500.0
2025-03-14,9.41,9.49,9.17,9.37,7445500.0
2025-03-17,9.11,9.49,9.07,9.42,6837779.0
2025-03-18,9.14,9.2,8.97,9.16,4621400.0
2025-03-19,9.05,9.15,8.98,9.09,3685551.0
2025-03-20,8.93,9.09,8.9,9.02,3038878.0
2025-03-21,8.77,8.99,8.62,8.96,4689200.0
2025-03-24,8.42,8.91,8.21,8.71,6155800.0
2025-03-25,8.19,8.37,8.16,8.35,4188100.0
2025-03-26,8.25,8.37,8.02,8.17,3502700.0
2025-03-27,8.24,8.31,8.08,8.25,2588017.0
