,Close,High,Low,Open,Volume
2025-01-02,5.56,5.77,5.53,5.76,5115400.0
2025-01-03,5.39,5.63,5.38,5.6,6372600.0
2025-01-06,5.57,5.67,5.31,5.42,9368865.0
2025-01-07,5.47,5.57,5.33,5.49,7475351.0
2025-01-08,5.48,5.58,5.36,5.42,5980610.0
2025-01-09,5.54,5.72,5.4,5.49,7363079.0
2025-01-10,5.33,5.56,5.33,5.53,5324400.0
2025-01-13,5.31,5.33,5.14,5.27,4447000.0
2025-01-14,5.46,5.46,5.32,5.34,5208895.0
2025-01-15,5.38,5.49,5.37,5.49,3696800.0
2025-01-16,5.4,5.49,5.36,5.45,5011800.0
2025-01-17,5.35,5.41,5.31,5.39,4875400.0
2025-01-20,5.39,5.42,5.34,5.38,3427600.0
2025-01-21,5.5,5.64,5.44,5.47,8332700.0
2025-01-22,5.57,5.64,5.43,5.47,8588500.0
2025-01-23,5.49,5.69,5.49,5.61,7144298.0
2025-01-24,5.47,5.51,5.4,5.47,5180098.0
2025-01-27,5.5,5.59,5.5,5.5,4910299.0
2025-02-05,5.82,5.82,5.55,5.63,12108895.0
2025-02-06,5.8,5.82,5.68,5.77,7439100.0
2025-02-07,5.8,5.89,5.75,5.77,8779800.0
2025-02-10,5.94,5.94,5.79,5.79,8879357.0
2025-02-11,5.87,5.94,5.83,5.94,5795638.0
2025-02-12,5.85,5.87,5.8,5.84,5449500.0
2025-02-13,5.8,5.86,5.77,5.85,4280200.0
2025-02-14,5.94,5.98,5.78,5.86,10138992.0
2025-02-17,6.06,6.16,5.98,6.0,10833000.0
2025-02-18,5.79,6.04,5.76,6.04,9935298.0
2025-02-19,5.91,5.91,5.73,5.79,5845298.0
2025-02-20,6.0,6.17,5.93,5.93,8912800.0
2025-02-21,6.01,6.13,5.94,6.07,7250267.0
2025-02-24,5.95,6.03,5.88,5.98,6726094.0
2025-02-25,5.91,5.98,5.86,5.95,5917900.0
2025-02-26,5.93,5.95,5.89,5.9,6011945.0
2025-02-27,5.91,5.98,5.8,5.96,5676919.0
2025-02-28,5.72,5.92,5.68,5.86,6131354.0
2025-03-03,5.81,5.9,5.71,5.71,7404806.0
2025-03-04,5.91,5.93,5.76,5.77,6273599.0
2025-03-05,5.81,5.94,5.74,5.91,6035494.0
2025-03-06,5.95,5.95,5.76,5.82,8181500.0
2025-03-07,5.9,6.0,5.88,5.92,6852398.0
2025-03-10,5.91,6.05,5.87,5.95,7764000.0
2025-03-11,5.86,5.89,5.8,5.86,6236600.0
2025-03-12,5.81,5.89,5.79,5.87,6500400.0
2025-03-13,5.76,5.83,5.69,5.81,6643065.0
2025-03-14,5.93,5.94,5.73,5.75,9066500.0
2025-03-17,5.94,5.97,5.89,5.93,6419515.0
2025-03-18,5.96,6.0,5.91,5.95,5788400.0
